@relation C:\Users\Mishel\Desktop\SADPRACTICA4\DATOS\sms_spam\sms_spam\ 

@attribute id NUMERIC
@attribute text string
@attribute class {ham,spam}

@data
2123,'Hi! You just spoke to MANEESHA V. Wed like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.',ham	
2124,'Im glad. You are following your dreams.',ham	
2125,'Come to me right now, Ahmad',ham	
2126,'Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. Weve given you ultimatum oh! We are countin down to aburo. Enjoy!',ham	
2127,'Jus telling u dat ill b leaving 4 shanghai on 21st instead so well haf more time 2 meet up cya...',ham	
2128,'Im tired of arguing with you about this week after week. Do what you want and from now on, ill do the same.',ham	
2129,'Shall i start from hear.',ham	
2130,'I realise you are a busy guy and im trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day',ham	
2131,'Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx',ham	
2132,'Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng',ham	
2133,'Nope but im going home now then go pump petrol lor... Like going 2 rain soon...',ham	
2134,'Why she wants to talk to me',ham	
2135,'Hi msg me:)im in office..',ham	
2136,'This is one of the days you have a billion classes, right?',ham	
2137,'You know there is. I shall speak to you in  &lt;#&gt;  minutes then',ham	
2138,'Anyway seriously hit me up when youre back because otherwise I have to light up with armand and he always has shit and/or is vomiting',ham	
2139,'A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked hw cn u run so fast? D boy replied "Boost is d secret of my energy" n instantly d girl shouted "our energy" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8',ham	
2140,'	Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm',spam
2141,'	You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327',spam
2142,'Which channel:-):-):):-).',ham	
2143,'Oh... Kay... On sat right?',ham	
2144,'Mm have some kanji dont eat anything heavy ok',ham	
2145,'So u workin overtime nigpun?',ham	
2146,'I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like',ham	
2147,'My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!',ham	
2148,'You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.',ham	
2149,'Ü still attending da talks?',ham	
2150,'K fyi x has a ride early tomorrow morning but hes crashing at our place tonight',ham	
2151,'Am surfing online store. For offers do you want to buy any thing.',ham	
2152,'I cant pick the phone right now. Pls send a message',ham	
2153,'Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com',ham	
2154,'Total video converter free download type this in google search:)',ham	
2155,'When you came to hostel.',ham	
2156,'Nah, Im a perpetual DD',ham	
2157,'I am in office:)whats the matter..msg me now.i will call you at break:).',ham	
2158,'Hey babe, hows it going ? Did you ever figure out where your going for New Years ?',ham	
2159,'As in i want custom officer discount oh.',ham	
2160,'Thank you princess! I want to see your nice juicy booty...',ham	
2161,'As per your request Melle Melle (Oru Minnaminunginte Nurungu Vettam) has been set as your callertune for all Callers. Press *9 to copy your friends Callertune',ham	
2162,'Those ducking chinchillas',ham	
2163,'Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.',ham	
2164,'U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?',ham	
2165,'Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas',ham	
2166,'Or ü go buy wif him then i meet ü later can?',ham	
2167,'"Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx."',ham	
2168,'I might go 2 sch. Yar at e salon now v boring.',ham	
2169,'am up to my eyes in philosophy',ham	
2170,'Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...',ham	
2171,'U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM',ham	
2172,'Yes..gauti and sehwag out of odi series.',ham	
2173,'Cheers for the message Zogtorius. Ive been staring at my phone for an age deciding whether to text or not.',ham	
2174,'Enjoy ur life. . Good night',ham	
2175,'Ill probably be by tomorrow (or even later tonight if somethings going on)',ham	
2176,'	Sorry I missed your call lets talk when you have the time. Im on 07090201529',spam
2177,'Mmmmmm ... I love you,so much, Ahmad ... I cant wait for this year to begin as every second takes me closer to being at your side. Happy New Year, my love!!',ham	
2178,'My love ... I hope your not doing anything drastic. Dont you dare sell your pc or your phone ...',ham	
2179,'Ok good then i later come find ü... C lucky i told ü to go earlier... Later pple take finish ü no more again...',ham	
2180,'Lol yeah at this point I guess not',ham	
2181,'Ok... The theory test? when are ü going to book? I think its on 21 may. Coz thought wanna go out with jiayin. But she isnt free',ham	
2182,'	Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com',spam
2183,'I am in hospital da. . I will return home in evening',ham	
2184,'So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas',ham	
2185,'"Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!"',ham	
2186,'My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-)..',ham	
2187,'Alright, see you in a bit',ham	
2188,'	URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18',spam
2189,'Ok. I only ask abt e movie. U wan ktv oso?',ham	
2190,'Beautiful Truth against Gravity.. Read carefully: "Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.." GOOD NIGHT',ham	
2191,'Can you do online transaction?',ham	
2192,'Sorry, Ill call later',ham	
2193,'How come she can get it? Should b quite diff to guess rite...',ham	
2194,'	For sale - arsenal dartboard. Good condition but no doubles or trebles!',spam
2195,'Hmmm.but you should give it on one day..',ham	
2196,'Good morning princess! How are you?',ham	
2197,'Hi.what you think about match?',ham	
2198,'Gud ni8 dear..slp well..take care..swt dreams..Muah..',ham	
2199,'Looks like you found something to do other than smoke, great job!',ham	
2200,'Thats y u haf 2 keep me busy...',ham	
2201,'Are you there in room.',ham	
2202,'But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.',ham	
2203,'Yes I posted a couple of pics on fb. Theres still snow outside too. Im just waking up :)',ham	
2204,'hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx',ham	
2205,'	More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. Theres 1 this evening. A£1.50 minAPN LS278BB',spam
2206,'What you doing?how are you?',ham	
2207,'Sorry that was my uncle. I.ll keep in touch',ham	
2208,'Wrong phone! This phone! I answer this one but assume the other is people i dont well',ham	
2209,'U GOIN OUT 2NITE?',ham	
2210,'Carlos took a while (again), we leave in a minute',ham	
2211,'Tell where you reached',ham	
2212,'Wat time ü finish?',ham	
2213,'Ok can...',ham	
2214,'Oh k:)after that placement there ah?',ham	
2215,'At home watching tv lor.',ham	
2216,'	Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp',spam
2217,'Just got some gas money, any chance you and the gang want to go on a grand nature adventure?',ham	
2218,'Please tell me you have some of that special stock you were talking about',ham	
2219,'Your pussy is perfect!',ham	
2220,'Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... ',ham	
2221,'	A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611',spam
2222,'HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX',ham	
2223,'Waiting in e car 4 my mum lor. U leh? Reach home already?',ham	
2224,'No Im in the same boat. Still here at my moms. Check me out on yo. Im half naked.',ham	
2225,'Nice.nice.how is it working?',ham	
2226,'I.ll post her out l8r. In class',ham	
2227,'Hurry home. Soup is DONE!',ham	
2228,'O ic lol. Should play 9 doors sometime yo',ham	
2229,'	Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412',spam
2230,'In work now. Going have in few min.',ham	
2231,'How much is blackberry bold2 in nigeria.',ham	
2232,'Sorry, Ill call later',ham	
2233,'Me not waking up until 4 in the afternoon, sup',ham	
2234,'Erutupalam thandiyachu',ham	
2235,'	0A$NETWORKS allow companies to bill for SMS, so they are responsible for their "suppliers", just as a shop has to give a guarantee on what they sell. B. G.',spam
2236,'Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;',ham	
2237,'Sorry,in meeting Ill call later',ham	
2238,'K, can I pick up another 8th when youre done?',ham	
2239,'Im in a movie. Call me 4 wat?',ham	
2240,'Nope im not drivin... I neva develop da photos lei...',ham	
2241,'	FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.',spam
2242,'Haha i think i did too',ham	
2243,'And popping &lt;#&gt; ibuprofens was no help.',ham	
2244,'Why i come in between you people',ham	
2245,'As per your request Melle Melle (Oru Minnaminunginte Nurungu Vettam) has been set as your callertune for all Callers. Press *9 to copy your friends Callertune',ham	
2246,'Jay says that youre a double-faggot',ham	
2247,'	CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+',spam
2248,'alright, Ill make sure the car is back tonight',ham	
2249,'Happy or sad , one thing about past is- "Its no more" GOOD MORNING :-):-).',ham	
2250,'Beerage?',ham	
2251,'Thanks for looking out for me. I really appreciate.',ham	
2252,'Dont Think About "What u Have Got" Think About "How to Use It That You Have Got" gooD ni8',ham	
2253,'Im still looking for a car to buy. And have not gone 4the driving test yet.',ham	
2254,'Im stuck in da middle of da row on da right hand side of da lt... ',ham	
2255,'For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.',ham	
2256,'At home by the way',ham	
2257,'Ok anyway no need to change with what you said',ham	
2258,'No chikku nt yet.. Ya im free',ham	
2259,'	Your free ringtone is waiting to be collected. Simply text the password "MIX" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16',spam
2260,'Are you willing to go for apps class.',ham	
2261,'I will come with karnan car. Please wait till 6pm will directly goto doctor.',ham	
2262,'Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2',ham	
2263,'Jos ask if u wana meet up?',ham	
2264,'Going on nothing great.bye',ham	
2265,'U meet other fren dun wan meet me ah... Muz b a guy rite...',ham	
2266,'I want to lick your pussy now...',ham	
2267,'I will come to ur home now',ham	
2268,'So that takes away some money worries',ham	
2269,'Im already back home so no probably not',ham	
2270,'Easy mate, * guess the quick drink was bit ambitious.',ham	
2271,'Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me.',ham	
2272,'No. Shes currently in scotland for that.',ham	
2273,'	Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088',spam
2274,'One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..',ham	
2275,'	Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.',spam
2276,'Good afternoon starshine! Hows my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*',ham	
2277,'Whats up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.',ham	
