@relation sms_spam

@attribute id NUMERIC
@attribute text string
@attribute class {ham,spam}

@data
1974,'Oic... Then better quickly go bathe n settle down...',ham	
1975,'	Natalja (25/F) is inviting you to be her friend. Reply YES-440 or NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND to 62468',spam
1976,'I got your back! Do you have any dislikes in bed?',ham	
1977,'	For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. Ts&Cs www.txt-2-shop.com custcare 08715705022, 1x150p/wk',spam
1978,'Ü neva tell me how i noe... Im not at home in da aft wat... ',ham	
1979,'Lmao ok I wont be needing u to do my hair anymore.',ham	
1980,'Not yet chikku..wat abt u?',ham	
1981,'I am great princess! What are you thinking about me? :)',ham	
1982,'Good Morning my Dear Shijutta........... Have a great &amp; successful day.',ham	
1983,'Hey gals...U all wanna meet 4 dinner at nìte? ',ham	
1984,'Dun b sad.. Its over.. Dun thk abt it already. Concentrate on ur other papers k.',ham	
1985,'	Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt',spam
1986,'Have your lunch and come quickly and open the door:)',ham	
1987,'As usual..iam fine, happy &amp; doing well..:)',ham	
1988,'I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book',ham	
1989,'Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL',ham	
1990,'Dont pick up d call when something important is There to tell. Hrishi',ham	
1991,'I bought the test yesterday. Its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. But pls pls dont fret. I know u r worried. Pls relax. Also is there anything in ur past history u need to tell me?',ham	
1992,'No i am not having not any movies in my laptop',ham	
1993,'	Todays Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X',spam
1994,'	Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase',spam
1995,'Ure welcome... Caught u using broken english again...',ham	
1996,'	Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.',spam
1997,'Pass dis to all ur contacts n see wat u get! Red;im in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;im jealous of u. Brown;i miss you Nw plz giv me one color',ham	
1998,'Well the general price is  &lt;#&gt; /oz, let me know if/when/how much you want',ham	
1999,'	Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.',spam
2000,'Have a good evening! Ttyl',ham	
2001,'	SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!',spam
2002,'No im not gonna be able to. || too late notice. || ill be home in a few weeks anyway. || what are the plans',ham	
2003,'U guys never invite me anywhere :(',ham	
2004,'Hi da:)how is the todays class?',ham	
2005,'	FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com',spam
2006,'Umma my life and vava umma love you lot dear',ham	
2007,'You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days',ham	
2008,'Are you ok. What happen to behave like this',ham	
2009,'I place all ur points on e cultures module already.',ham	
2010,'Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed',ham	
2011,'Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx',ham	
2012,'Im an actor. When i work, i work in the evening and sleep late. Since im unemployed at the moment, i ALWAYS sleep late. When youre unemployed, every day is saturday.',ham	
2013,'1 in cbe. 2 in chennai.',ham	
2014,'Ummma.will call after check in.our life will begin from qatar so pls pray very hard.',ham	
2015,'	Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar',spam
2016,'Yunny im walking in citylink now ü faster come down... Me very hungry...',ham	
2017,'	Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16',spam
2018,'Pls go there today  &lt;#&gt; . I dont want any excuses',ham	
2019,'They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.',ham	
2020,'Take us out shopping and Mark will distract Isaiah.=D',ham	
2021,'U need my presnts always bcz U cant mis love. "jeevithathile irulinae neekunna prakasamanu sneham" prakasam ennal prabha That mns prabha isLOVE Got it. Dont mis me....',ham	
2022,'He is there. You call and meet him',ham	
2023,'Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?',ham	
2024,'Tell them the drug dealers getting impatient',ham	
2025,'We don call like  &lt;#&gt;  times oh. No give us hypertension oh.',ham	
2026,'This is my number by vivek..',ham	
2027,'	This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921',spam
2028,'	Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner',spam
2029,'Yes watching footie but worried were going to blow it - Phil Neville?',ham	
2030,'Cool, text me when youre parked',ham	
2031,'Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*',ham	
2032,'Its ok, called mom instead have fun',ham	
2033,'Ok lor...',ham	
2034,'Mostly sports type..lyk footbl,crckt..',ham	
2035,'K.i didt see you.:)k:)where are you now?',ham	
2036,'K..then come wenever u lik to come and also tel vikky to come by getting free time..:-)',ham	
2037,'I dont know exactly could you ask chechi.',ham	
2038,'Yep, by the pretty sculpture',ham	
2039,'That is wondarfull song',ham	
2040,'He says hi and to get your ass back to south tampa (preferably at a kegger)',ham	
2041,'Dear we are going to our rubber place',ham	
2042,'FRNDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)',ham	
2043,'Just sleeping..and surfing',ham	
2044,'She said, do u mind if I go into the bedroom for a minute ?  OK, I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,',ham	
2045,'Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.',ham	
2046,'A boy was late 2 home. His father: "POWER OF FRNDSHIP"',ham	
2047,'So how are you really. What are you up to. Hows the masters. And so on.',ham	
2048,'Yes.mum lookin strong:)',ham	
2049,'Ups which is 3days also, and the shipping company that takes 2wks. The other way is usps which takes a week but when it gets to lag you may have to bribe nipost to get your stuff.',ham	
2050,'	HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com',spam
2051,'I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him',ham	
2052,'Let me know when youve got the money so carlos can make the call',ham	
2053,'Near kalainar tv office.thenampet',ham	
2054,'So when do you wanna gym?',ham	
2055,'	U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324. Helpline 08706091795',spam
2056,'Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...',ham	
2057,'In e msg jus now. U said thanks for gift.',ham	
2058,'K:)k.are you in college?',ham	
2059,'I will spoil you in bed as well :)',ham	
2060,'Sorry, Ill call later',ham	
2061,'Can i get your opinion on something first?',ham	
2062,'HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN',ham	
2063,'	As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr',spam
2064,'Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ...',ham	
2065,'No dude, its not fake..my frnds got money, thts y im reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs..',ham	
2066,'Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... ',ham	
2067,'Is ur paper today in e morn or aft?',ham	
2068,'COME BACK TO TAMPA FFFFUUUUUUU',ham	
2069,'Sorry, Ill call later in meeting.',ham	
2070,'Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...',ham	
2071,'either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.',ham	
2072,'How do you plan to manage that',ham	
2073,'Ü log off 4 wat. Its sdryb8i',ham	
2074,'Cant. I feel nauseous. Im so pissed. I didnt eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now Im not hungry :/',ham	
2075,'Its sunny in california. The weathers just cool',ham	
2076,'	Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546',spam
2077,'	URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only',spam
2078,'Im home. Doc gave me pain meds says everything is fine.',ham	
2079,'OK im waliking ard now... Do u wan me 2 buy anything go ur house?',ham	
2080,'Ok thanx...',ham	
2081,'Reverse is cheating. That is not mathematics.',ham	
2082,'	WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.',spam
2083,'	Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper',spam
2084,'Its justbeen overa week since we broke up and already our brains are going to mush!',ham	
2085,'Missed your call cause I was yelling at scrappy. Miss u. Cant wait for u to come home. Im so lonely today.',ham	
2086,'Yes:)here tv is always available in work place..',ham	
2087,'I am in hospital da. . I will return home in evening',ham	
2088,'Not yet chikku..k, then wat abt tht guy did he stopped irritating or msging to u..',ham	
2089,'Watch lor. I saw a few swatch one i thk quite ok. Ard 116 but i need 2nd opinion leh...',ham	
2090,'Anything lar then ü not going home 4 dinner?',ham	
2091,'If you were/are free i can give. Otherwise nalla adi entey nattil kittum',ham	
2092,'Okey dokey, i‘ll be over in a bit just sorting some stuff out.',ham	
2093,'Can you do a mag meeting this avo at some point?',ham	
2094,'Then why you not responding',ham	
2095,'Omg it could snow here tonite!',ham	
2096,'Badrith is only for chennai:)i will surely pick for us:)no competition for him.',ham	
2097,'excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?',ham	
2098,'It certainly puts things into perspective when something like this happens',ham	
2099,'	we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery',spam
2100,'Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?',ham	
2101,'Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!',ham	
2102,'K.i will send in  &lt;#&gt;  min:)',ham	
2103,'Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!',ham	
2104,'Huh? 6 also cannot? Then only how many mistakes?',ham	
2105,'Ok...',ham	
2106,'I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.',ham	
2107,'I just saw ron burgundy captaining a party boat so yeah',ham	
2108,'At 7 we will go ok na.',ham	
2109,'Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx',ham	
2110,'Yes there were many sweets',ham	
2111,'Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea',ham	
2112,'Wishing you a wonderful week.',ham	
2113,'Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...',ham	
2114,'We stopped to get ice cream and will go back after',ham	
2115,'Are you planning to come chennai?',ham	
2116,'Do you work all this week ?',ham	
2117,'Excellent, Ill see what rileys plans are',ham	
2118,'Love it! I want to flood that pretty pussy with cum...',ham	
